260,71,99,1,4,1,0,90.72911720051174,81.74939076214254,8.979726438369198,81.54924446293761,53.535311599186045,28.013932863751563,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
558,71,99,1,4,0,0,66.09871132106477,81.66169370205805,15.562982380993276,53.535311599186045,90.76288741974349,37.22757582055745,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1258,71,99,1,4,0,0,81.75673707442175,81.70276113354169,0.053975940880064854,295.32048660316946,239.68267272603748,55.637813877131975,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1740,71,99,1,4,1,0,1.604502962054512,89.97368979013258,88.36918682807807,296.8308808161295,416.4884885104905,119.65760769436105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2501,71,99,1,4,0,0,90.93385964609277,90.60113625512214,0.332723390970628,374.7186505391236,373.0152606087098,1.7033899304137776,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3551,71,99,1,4,1,0,90.66237132637796,81.63977366482096,9.022597661557,520.7708426409847,315.5346667912681,205.23617584971663,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4052,71,99,1,4,1,0,101.24878055237053,121.999820083628,20.75103953125746,470.3399269222886,419.8449488610961,50.49497806119251,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5970,71,99,1,4,0,0,100.23730581251769,111.38407193837926,11.146766125861575,528.3653822749181,529.8072667494308,1.4418844745126762,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6005,71,99,1,4,0,0,111.38407193837926,111.7118293874306,0.3277574490513331,529.8072667494308,529.8496636537757,0.0423969043448551,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7264,71,99,1,4,1,0,100.50619503157083,99.38863724380889,1.117557787761939,459.0104241085116,516.7345929059866,57.72416879747499,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7823,71,99,1,4,0,0,101.24602646629742,111.20895227094196,9.962925804644541,608.9295047215523,482.06641689956814,126.86308782198421,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8400,71,99,1,4,0,0,100.90065458144886,111.16604532415676,10.265390742707893,582.6411097168071,514.2494665802009,68.39164313660626,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
