Episode,Total Reward,Mean Reward,Train Loss,Epsilon,Actions,Training Time
0,-103.39807891283894,-1.0,0.4645046591758728,0.009980000000000001,86,0.2072756290435791
1,-537.461296651483,-1.0,80.56382751464844,0.009960040000000002,95,0.6306929588317871
2,-391.23078263796793,-1.0,81.33831787109375,0.009940119920000002,80,0.5213301181793213
3,-171.51893360826233,-1.0,150.25326538085938,0.009920239680160002,90,0.5864675045013428
4,-265.17188519592526,-1.0,4.3957085609436035,0.009900399200799681,160,1.0211901664733887
5,-324.94704154847807,-1.0,2.756930351257324,0.009880598402398083,50,0.3171699047088623
6,-396.1807178245674,-1.0,5.2782440185546875,0.009860837205593286,66,0.4328572750091553
7,-155.85896706979221,-1.0,1.9236905574798584,0.0098411155311821,76,0.4935307502746582
8,-420.50307120722687,-1.0,2.78096604347229,0.009821433300119736,85,0.5592448711395264
9,-108.99747393304153,-1.0,2.8114171028137207,0.009801790433519496,57,0.3633441925048828
10,-102.50915489784126,-1.0,2.0054214000701904,0.009782186852652457,60,0.4091017246246338
11,-144.7822931284457,-1.0,2.114337205886841,0.009762622478947153,89,0.5942189693450928
12,12.469111768668526,-1.0,85.43342590332031,0.00974309723398926,74,0.487013578414917
13,-237.41494973697644,-1.0,33.329925537109375,0.00972361103952128,57,0.3755166530609131
14,-304.137340701988,-1.0,24.284685134887695,0.009704163817442237,76,0.4966273307800293
15,-174.86893640753192,-1.0,32.80911636352539,0.009684755489807352,70,0.45134520530700684
16,-121.90131368395805,-1.0,25.51047134399414,0.009665385978827738,89,0.5778698921203613
17,-125.93065737618127,-1.0,1.7839882373809814,0.009646055206870082,60,0.38875746726989746
18,-145.43550011013988,-1.0,2.6870322227478027,0.009626763096456343,65,0.4231729507446289
19,-148.7668568877558,-1.0,0.6898205280303955,0.00960750957026343,80,0.5455913543701172
20,-173.1630636383925,-1.0,0.754296600818634,0.009588294551122903,67,0.4422750473022461
21,-167.88292224827825,-1.0,21.693655014038086,0.009569117962020658,72,0.4942610263824463
22,-112.45577369254154,-1.0,3.326817512512207,0.009549979726096617,90,0.6092073917388916
23,-115.93992846777113,-1.0,0.9680478572845459,0.009530879766644424,69,0.47721099853515625
24,-105.37897490129203,-1.0,0.7262082695960999,0.009511818007111135,55,0.3640003204345703
25,-133.62989674416139,-1.0,0.7581914067268372,0.009492794371096912,54,0.3609006404876709
26,-14.544821307560028,-1.0,0.7500647306442261,0.00947380878235472,81,0.5217010974884033
27,-162.7142089794034,-1.0,2.080343723297119,0.00945486116479001,77,0.49767470359802246
28,-257.56173553587917,-1.0,1.1810706853866577,0.009435951442460429,73,0.46823835372924805
29,-200.36187485857175,-1.0,11.288407325744629,0.009417079539575508,61,0.39665675163269043
30,-213.37023682432533,-1.0,1.2677061557769775,0.009398245380496356,69,0.4474196434020996
31,-186.21733093941467,-1.0,0.45898202061653137,0.009379448889735364,54,0.3511161804199219
32,-171.02977904693125,-1.0,1.23335862159729,0.009360689991955893,65,0.4206099510192871
33,-192.72391129776045,-1.0,0.8046320676803589,0.009341968611971981,80,0.5273525714874268
34,-221.98771934945466,-1.0,5.3027801513671875,0.009323284674748036,74,0.4832639694213867
35,-239.41886463118377,-1.0,2.3997843265533447,0.009304638105398541,78,0.5028083324432373
36,-156.30507324952072,-1.0,0.8471549153327942,0.009286028829187744,66,0.4423377513885498
37,-83.35174689330836,-1.0,0.8394523859024048,0.009267456771529368,86,0.5735776424407959
38,-169.46339316456277,-1.0,0.962159276008606,0.009248921857986309,51,0.3519434928894043
39,-148.8101428494207,-1.0,1.0778625011444092,0.009230424014270336,51,0.3297703266143799
40,-131.2932430404548,-1.0,125.74606323242188,0.009211963166241795,52,0.3382694721221924
41,-187.98053456209638,-1.0,1.0516287088394165,0.009193539239909312,78,0.5077588558197021
42,-166.43814712301452,-1.0,111.56184387207031,0.009175152161429494,60,0.3919076919555664
43,-152.610664864343,-1.0,0.707102358341217,0.009156801857106635,57,0.37201976776123047
44,-114.08710703462886,-1.0,0.6519489288330078,0.009138488253392422,51,0.3355388641357422
45,-177.33443834108934,-1.0,13.4591646194458,0.009120211276885637,68,0.4445981979370117
46,-147.38503662496527,-1.0,0.7006771564483643,0.009101970854331867,64,0.41757822036743164
47,-181.75546719208114,-1.0,0.7419003248214722,0.009083766912623203,73,0.4785592555999756
48,-162.04928175279923,-1.0,13.301011085510254,0.009065599378797957,84,0.5517354011535645
49,-165.17803564324927,-1.0,1.5358269214630127,0.00904746818004036,100,0.6664633750915527
50,-167.1181714697604,-1.0,130.3745574951172,0.00902937324368028,77,0.509049654006958
51,-131.9489406009108,-1.0,1.086120843887329,0.009011314497192918,57,0.38602781295776367
52,0.17960916649205672,-1.0,16.846609115600586,0.008993291868198533,92,0.6242098808288574
53,-152.27371466082383,-1.0,1.820148229598999,0.008975305284462136,103,0.6896109580993652
54,-197.9846519799476,-1.0,56.70322799682617,0.008957354673893211,122,0.8226709365844727
55,-149.52890474316794,-1.0,97.74049377441406,0.008939439964545425,279,1.9447238445281982
56,-157.84149049381244,-1.0,99.19586944580078,0.008921561084616334,189,1.3016071319580078
57,-274.30335873265085,-1.0,0.37889784574508667,0.008903717962447101,109,0.7438256740570068
