260,71,99,1,4,1,0,1.0,0.9201039326623663,0.07989606733763366,1.0,0.9201039326261028,0.0798960673738972,2.994209755330197e-08,4.989698122297735e-09,0.0002730799546488938,0.4901375684526909,0.5095893166608768,0.00011629488172724571,0.25294060060149093,-5.4667159434914245e-11,0.746943092848616,1.1744262892045324e-08
558,71,99,1,4,0,0,0.9201039326623663,0.8562615155868045,0.06384241707556182,0.9201039326261028,0.8514833566363589,0.06862057598974391,5.806786656778238e-11,0.36386479399192595,2.5414620755937415e-10,0.00030099342624643685,0.6358342122696091,5.9338322136528235e-09,0.23166087413977315,-5.562455636679725e-11,1.967116128306026e-08,0.7683391003108576
1258,71,99,1,4,0,0,0.8562615155868045,0.7957996397797792,0.060461875807025334,0.8514833566363589,0.7881945882216274,0.06328876841473152,0.6361431195832914,8.767275639809684e-08,0.2845396599415643,8.330021479381912e-11,0.0793171327190881,7.564356993575e-09,0.4094451084206796,-8.142582549051683e-11,0.004029170677296034,0.5865257134190933
1740,71,99,1,4,1,0,0.7957996397797792,0.7399721732053117,0.055827466574467466,0.7881945882216274,0.7376062710793198,0.050588317142307604,1.3386626415404293e-08,1.3913853664327318e-08,0.38676069237251903,3.33871676599192e-11,0.6132392802936469,1.1787775635562418e-08,0.6559653013474562,-5.3402118220042075e-11,0.34403465251993215,3.4398239882266747e-08
2501,71,99,1,4,0,0,0.7399721732053117,0.6903741393127231,0.049598033892588655,0.7376062710793198,0.6899230913627002,0.047683179716619506,2.5711773759794672e-09,0.8927565693594163,3.0920815157775173e-09,1.4988719376770251e-09,0.10724342347845243,1.617543738153802e-09,0.5275087010972015,-1.603178460294129e-11,0.4724912960695651,1.2317218414439034e-09
3551,71,99,1,4,1,0,0.6903741393127231,0.6459767885192471,0.044397350793475954,0.6899230913627002,0.6469135960236296,0.043009495339070614,1.0753341125223402e-08,0.9999999818217928,2.0086457558483257e-09,1.6854777602054167e-09,3.730742278656806e-09,1.697008747390883e-08,0.06627278636128457,-9.814727181128393e-11,0.9337271908271403,5.9396309025504166e-09
4052,71,99,1,4,1,0,0.6459767885192471,0.6072887053194082,0.03868808319983896,0.6469135960236296,0.609702782997548,0.037210813026081646,3.5276644026604217e-09,0.9085912358921469,2.4291728355993032e-09,-1.1657362882106852e-11,0.09140875816267549,7.1857426720740124e-09,0.026231357530536372,-3.87231760116202e-11,0.7701840118001028,0.20358462352234138
5970,71,99,1,4,0,0,0.6072887053194082,0.5593534170606025,0.047935288258805664,0.609702782997548,0.5664124318152332,0.043290351182314835,0.48230210134692153,0.038474770314644434,0.479223124278234,-8.432502742433301e-13,4.061043356137133e-09,3.47597482157485e-10,1.3289419578489369e-09,-2.706595641194172e-12,0.9999999973264039,9.997643438704831e-10
6005,71,99,1,4,0,0,0.5593534170606025,0.5207300007515776,0.03862341630902488,0.5664124318152332,0.5315316307939113,0.03488080102132185,0.4600105274809103,0.03857683448530224,0.501412630762241,8.291544491995388e-11,7.188631059449891e-09,4.0294381529587107e-10,1.4289291859736842e-09,-3.0682893112086584e-12,0.9999999971076348,1.0635649342011583e-09
7264,71,99,1,4,1,0,0.5207300007515776,0.48534210247718523,0.03538789827439237,0.5315316307939113,0.502603652055638,0.028927978738273352,1.3167475374317616e-08,0.017703844192267715,0.9822961143372823,7.809272314894078e-11,2.8224882372915164e-08,1.2396482889805264e-09,3.006263167036334e-09,-3.798345106667504e-12,0.9999999948704587,8.874284032241399e-10
7823,71,99,1,4,0,0,0.48534210247718523,0.45685313011560386,0.028488972361581377,0.502603652055638,0.47932007444558306,0.023283577610054895,0.9824986783663219,0.017501235729018776,3.490291375636496e-08,8.964153432274443e-11,5.091210421067751e-08,1.4187395056927515e-09,2.257468799925494e-08,-4.319054783517683e-12,0.999999974201264,1.809628239231375e-09
8400,71,99,1,4,0,0,0.45685313011560386,0.43390967293969696,0.0229434571759069,0.47932007444558306,0.4577170077507666,0.02160306669481643,0.9004491941542782,0.01770238308861037,0.08184841936589303,2.3662856488822182e-11,3.3675556448734077e-09,4.880023275124325e-09,0.7793516603314213,-2.394425709659621e-11,0.2206483329148651,1.8976346240330966e-09
8660,71,99,1,4,0,0,0.43390967293969696,0.4153902639628577,0.018519408976839236,0.4577170077507666,0.4402795298340667,0.017437477916699917,0.8625972260692084,0.02194081889077832,0.11546195323518492,-7.62981910585185e-13,1.8055912933555745e-09,2.2307786503993707e-09,0.7751529341618175,-1.1675933914026709e-11,0.2248470627107373,9.08342755870406e-10
8949,71,99,1,4,0,0,0.4153902639628577,0.40043940119666016,0.014950862766197559,0.4402795298340667,0.4262021177284826,0.014077412105584108,0.8175435008128156,0.015951287014473736,0.1665052060604845,-3.2587173350840195e-11,6.144813594320459e-09,4.044159370728634e-10,0.8372498955184559,-5.795457410641327e-12,0.1627501038874681,1.9544905516755007e-10
9436,71,99,1,4,0,0,0.40043940119666016,0.3643264544934321,0.036112946703228066,0.4262021177284826,0.41484467484542,0.011357442883062618,0.5818722126023018,0.015344017586461199,0.402783769552568,1.7148341868733913e-11,2.4152045450684135e-10,1.6593731089861105e-09,0.8452697320170569,-1.2708842080516358e-11,0.15473026602625164,3.1002701374687364e-10
9578,71,99,1,4,0,0,0.3643264544934321,0.3351239894653002,0.029202465028131896,0.41484467484542,0.40566056284111485,0.009184112004305134,0.5760383853047991,0.01458767663746526,0.40937393592748095,1.7354830971828468e-11,2.1128998777815073e-09,1.917037232910128e-09,0.8155236194970643,-4.438096947106197e-12,0.1844763779383737,6.519627399697584e-10
9777,71,99,1,4,1,0,0.3351239894653002,-0.28023517922895946,0.6153591686942597,0.40566056284111485,1.0130009970730016,0.6073404342318868,0.5836386154003346,0.014650794298824439,0.4017105876480759,-3.0217055339814015e-11,2.6829826310232424e-09,1.2721493684072864e-09,0.8058442838285856,-3.3646660362005136e-12,0.19415571461970585,2.829236723369416e-10
10140,71,99,1,4,0,0,-0.28023517922895946,-0.7749419321288794,0.49470675289991994,1.0130009970730016,1.4907099825686747,0.4777089854956731,0.15858667214646113,2.6784747323444577e-09,0.8414133250163948,-5.03776962059078e-10,6.624467977921359e-10,7.712520830456231e-09,0.9951947047125943,-1.1202629155803323e-10,0.004805281127442837,6.5594656393759624e-09
10143,71,99,1,4,1,0,-0.7749419321288794,-1.1755926212491787,0.40065068912029933,1.4907099825686747,1.8775946028143724,0.3868846202456977,0.15858664654888857,3.8296132096899644e-09,0.8414133492089265,-9.254753702545412e-10,1.3380474464304737e-09,4.991550557626994e-10,0.9951947959600284,-3.967118993905515e-12,0.0048052030720972866,4.726906664253362e-10
11357,71,99,1,4,0,0,-1.1755926212491787,-1.7399195836477181,0.5643269623985394,1.8775946028143724,2.4390870277185424,0.56149242490417,-4.998161841610892e-11,0.03362455797898229,0.9663754425410168,-9.226509463997066e-11,-3.7775246537249673e-10,2.2268167745206366e-13,0.9527615820473936,-6.359419992541762e-14,0.04723841795170653,7.407582133375974e-13
11647,71,99,1,4,0,0,-1.7399195836477181,-2.1969484853522907,0.45702890170457255,2.4390870277185424,2.893820332723377,0.4547333050048348,-1.979651292998567e-09,0.04120533382707554,0.958794678697155,-3.6665023695662452e-09,-6.8780769916574776e-09,5.917288966073143e-12,0.9424119812305227,-5.65417602170613e-13,0.05758801875396894,1.015690980891085e-11
11859,71,99,1,4,0,0,-2.1969484853522907,-2.5673497699434353,0.37040128459114463,2.893820332723377,3.2623611426884693,0.3685408099650922,-3.018383901060229e-11,0.050409390563069485,0.9495906100569392,-2.710035911720672e-10,-3.188211273416189e-10,2.0844111960865987e-12,0.9299898477531992,-1.646830494269436e-13,0.07001015223812526,6.755902226477901e-12
12542,71,99,1,4,1,0,-2.5673497699434353,-2.952953987616622,0.38560421767318687,3.2623611426884693,3.6456676905035743,0.383306547815105,-7.43434910245431e-11,0.034465075414340844,0.9655349247996671,-6.106563981349226e-11,-7.859856954692893e-11,1.3373963158057105e-10,0.9471641368516932,-1.4168686237640431e-12,0.05283586300474611,1.1238047138518182e-11
13313,71,99,1,4,0,0,-2.952953987616622,-3.406123267184891,0.4531692795682689,3.6456676905035743,4.095696437386127,0.45002874688255234,-4.709027421056318e-10,0.11802119892063997,0.8819788025926094,-5.637604424498478e-10,-4.785863671349853e-10,5.123518633521021e-10,0.8712598850863819,-2.093849301756626e-11,0.128740113507272,9.149328794283564e-10
13880,71,99,1,4,0,0,-3.406123267184891,-3.7734524752680416,0.3673292080831505,4.095696437386127,4.460479998867225,0.36478356148109814,-2.1464770383398844e-09,0.1650079802625706,0.834992025588546,-2.779863555204848e-09,-9.247759238539307e-10,6.421330309091011e-10,0.8169787597211815,-1.0283752811290577e-10,0.1830212394795538,2.5996854030887363e-10
14414,71,99,1,4,1,0,-3.7734524752680416,-4.101272665181353,0.32782018991331174,4.460479998867225,4.7602928067406864,0.29981280787346165,-9.134665577599029e-10,0.13861644699629164,0.861383555396012,-7.291755905521131e-10,-7.496613543864856e-10,1.2678987068983348e-11,0.8365878126804912,-4.89675888916048e-13,0.16341218729575097,1.1568461427364407e-11
14913,71,99,1,4,0,0,-4.101272665181353,-4.3674229006978615,0.2661502355165082,4.7602928067406864,5.003704442820087,0.24341163607940075,-6.044257733675203e-11,0.14519421068117222,0.8548057894834055,-6.171564735559591e-11,-4.241927767441701e-11,1.0219072719774896e-11,0.8394498273564549,-1.9384179386917517e-12,0.16055017263406351,1.2008764428690724e-12
15109,71,99,1,4,1,0,-4.3674229006978615,-4.58395552011704,0.21653261941917812,5.003704442820087,5.201737556349398,0.19803311352931097,-2.4486686669007987e-09,0.14529736218012573,0.8547026454888275,-2.9283578846154764e-09,-2.2919274468541283e-09,6.144863945516496e-11,0.8399188601485609,-8.419565824736802e-12,0.16008113975672972,4.16798840328352e-11
