Episode,Total Reward,Mean Reward,Train Loss,Epsilon,Actions,Training Time
0,-193.86173578561835,-1.0,79.3229751586914,0.998,123,0.5470411777496338
1,-244.49922024638028,-1.0,1.0316792726516724,0.996004,104,0.8962926864624023
2,-129.70849431517598,-1.0,72.67829895019531,0.994011992,76,0.6458878517150879
3,-120.61774094271317,-1.0,66.1732177734375,0.992023968016,89,0.7597413063049316
4,-217.48587389056877,-1.0,48.42960739135742,0.990039920079968,115,0.9766602516174316
5,-237.88716769537328,-1.0,0.39342325925827026,0.9880598402398081,110,0.9310028553009033
6,-97.44767655300092,-1.0,1.7382609844207764,0.9860837205593285,95,0.8052074909210205
7,-124.25910581530823,-1.0,25.171104431152344,0.9841115531182099,123,1.1253693103790283
8,-192.65667052441546,-1.0,0.9977884888648987,0.9821433300119734,104,1.0071263313293457
9,-169.38895767652906,-1.0,0.4648268222808838,0.9801790433519495,104,0.9889941215515137
10,-307.6936424018356,-1.0,20.78330421447754,0.9782186852652456,111,1.0324690341949463
11,-168.7191397557646,-1.0,0.6586046814918518,0.976262247894715,106,0.9975907802581787
12,-243.05667290589128,-1.0,0.8466293811798096,0.9743097233989256,73,0.6824612617492676
13,-228.3082943364226,-1.0,1.070934772491455,0.9723611039521278,116,1.0761985778808594
14,-248.504706518514,-1.0,0.7572827339172363,0.9704163817442236,68,0.6235055923461914
15,-112.12342004838395,-1.0,0.9284335374832153,0.9684755489807352,73,0.6740975379943848
16,-359.48905211784506,-1.0,1.3335040807724,0.9665385978827737,118,1.1005113124847412
17,-83.53060813251061,-1.0,1.1396088600158691,0.9646055206870082,75,0.6976208686828613
18,-166.74309525834866,-1.0,1.1282308101654053,0.9626763096456342,67,0.6331295967102051
19,-136.15469126543468,-1.0,0.5497535467147827,0.9607509570263429,88,0.8360140323638916
20,-119.97494724259195,-1.0,2.884697198867798,0.9588294551122902,105,1.0009846687316895
21,-280.7505394919982,-1.0,2.2776920795440674,0.9569117962020657,103,0.9909183979034424
22,-75.3500906698889,-1.0,5.440754413604736,0.9549979726096616,98,0.9582743644714355
23,-110.67584198377722,-1.0,5.664834499359131,0.9530879766644422,126,1.2232613563537598
24,-136.18305472496837,-1.0,0.9215259552001953,0.9511818007111134,111,1.0768389701843262
25,-70.23681192845942,-1.0,1.204073190689087,0.9492794371096911,77,0.7387106418609619
26,-103.36360373641199,-1.0,30.646047592163086,0.9473808782354717,120,1.1566829681396484
27,-99.82855672803393,-1.0,67.70256805419922,0.9454861164790007,136,1.303011178970337
28,-117.12951543178806,-1.0,2.048030138015747,0.9435951442460427,134,1.2823069095611572
29,-137.97910355974764,-1.0,50.61940002441406,0.9417079539575507,103,0.988631010055542
30,-68.85207524697842,-1.0,0.7725776433944702,0.9398245380496356,68,0.6516666412353516
